program_id,ts_minute,batches_created,pieces_processed,weight_processed_g
17,2025-06-13T14:51:00Z,9,125,36815
17,2025-06-13T14:52:00Z,7,106,29742
17,2025-06-13T14:53:00Z,6,139,40271
17,2025-06-13T14:54:00Z,4,44,12751
17,2025-06-13T14:55:00Z,1,6,1788
17,2025-06-13T14:56:00Z,0,5,1509
17,2025-06-13T14:57:00Z,1,16,4720
17,2025-06-13T14:58:00Z,0,17,5236
17,2025-06-13T14:59:00Z,5,73,20869
17,2025-06-13T15:00:00Z,4,112,28799
17,2025-06-13T15:01:00Z,9,124,34924
17,2025-06-13T15:02:00Z,6,121,35776
17,2025-06-13T15:03:00Z,7,112,32367
17,2025-06-13T15:04:00Z,8,120,32980
17,2025-06-13T15:05:00Z,7,122,34178
17,2025-06-13T15:06:00Z,6,131,36257
17,2025-06-13T15:07:00Z,8,117,32443
17,2025-06-13T15:08:00Z,6,125,34233
17,2025-06-13T15:09:00Z,7,123,34589
17,2025-06-13T15:10:00Z,5,130,36946
17,2025-06-13T15:11:00Z,9,110,31455
17,2025-06-13T15:12:00Z,5,119,33235
17,2025-06-13T15:13:00Z,7,88,24753
17,2025-06-13T15:14:00Z,1,15,4538
17,2025-06-13T15:15:00Z,2,11,3265
17,2025-06-13T15:16:00Z,1,2,511
18,2025-06-16T06:52:00Z,0,7,880
18,2025-06-16T06:53:00Z,2,118,17404
18,2025-06-16T06:54:00Z,4,134,20493
18,2025-06-16T06:55:00Z,3,137,19374
18,2025-06-16T06:56:00Z,6,144,21748
18,2025-06-16T06:57:00Z,3,145,22256
18,2025-06-16T06:58:00Z,4,129,19733
18,2025-06-16T06:59:00Z,6,140,21291
18,2025-06-16T07:00:00Z,2,129,20328
18,2025-06-16T07:01:00Z,6,133,21161
18,2025-06-16T07:02:00Z,3,134,20743
18,2025-06-16T07:03:00Z,6,135,20430
18,2025-06-16T07:04:00Z,4,141,21664
18,2025-06-16T07:05:00Z,2,121,18477
18,2025-06-16T07:06:00Z,6,127,19477
18,2025-06-16T07:07:00Z,3,130,20420
18,2025-06-16T07:08:00Z,4,140,21438
18,2025-06-16T07:09:00Z,6,132,20999
18,2025-06-16T07:10:00Z,3,136,21868
18,2025-06-16T07:11:00Z,6,145,23317
18,2025-06-16T07:12:00Z,5,149,23814
18,2025-06-16T07:13:00Z,4,142,22486
18,2025-06-16T07:14:00Z,5,139,21546
18,2025-06-16T07:15:00Z,3,144,22631
18,2025-06-16T07:16:00Z,7,139,21983
18,2025-06-16T07:17:00Z,4,143,22046
18,2025-06-16T07:18:00Z,3,148,22070
18,2025-06-16T07:19:00Z,6,142,22000
18,2025-06-16T07:20:00Z,4,140,22125
18,2025-06-16T07:21:00Z,6,145,22544
18,2025-06-16T07:22:00Z,4,147,22751
18,2025-06-16T07:23:00Z,3,134,21214
18,2025-06-16T07:24:00Z,5,136,20734
18,2025-06-16T07:25:00Z,5,131,20537
18,2025-06-16T07:26:00Z,2,122,19515
18,2025-06-16T07:27:00Z,5,124,20121
18,2025-06-16T07:28:00Z,5,124,20050
18,2025-06-16T07:29:00Z,3,124,19460
18,2025-06-16T07:30:00Z,4,115,17567
18,2025-06-16T07:31:00Z,4,108,16431
18,2025-06-16T07:32:00Z,4,139,21146
18,2025-06-16T07:33:00Z,3,137,20860
18,2025-06-16T07:34:00Z,5,133,19879
18,2025-06-16T07:35:00Z,4,124,18442
18,2025-06-16T07:36:00Z,4,122,18497
18,2025-06-16T07:37:00Z,4,122,18188
18,2025-06-16T07:38:00Z,3,125,18909
18,2025-06-16T07:39:00Z,3,127,19245
18,2025-06-16T07:40:00Z,5,119,17582
18,2025-06-16T07:41:00Z,3,121,18225
18,2025-06-16T07:42:00Z,4,121,17832
18,2025-06-16T07:43:00Z,4,114,16900
18,2025-06-16T07:44:00Z,4,115,16689
18,2025-06-16T07:45:00Z,4,108,15602
18,2025-06-16T07:46:00Z,2,73,10665
18,2025-06-16T07:47:00Z,1,9,1326
19,2025-06-16T07:48:00Z,0,55,9005
19,2025-06-16T07:49:00Z,5,117,19633
19,2025-06-16T07:50:00Z,3,116,19609
19,2025-06-16T07:51:00Z,4,135,23455
19,2025-06-16T07:52:00Z,6,124,22275
19,2025-06-16T07:53:00Z,5,140,24288
19,2025-06-16T07:54:00Z,4,133,23069
19,2025-06-16T07:55:00Z,4,143,25029
19,2025-06-16T07:56:00Z,7,148,26134
19,2025-06-16T07:57:00Z,5,140,24613
19,2025-06-16T07:58:00Z,6,138,23585
19,2025-06-16T07:59:00Z,3,143,24740
19,2025-06-16T08:00:00Z,8,137,24179
19,2025-06-16T08:01:00Z,6,139,24220
19,2025-06-16T08:02:00Z,6,141,24324
19,2025-06-16T08:03:00Z,5,147,25550
19,2025-06-16T08:04:00Z,5,141,24598
19,2025-06-16T08:05:00Z,4,138,23245
19,2025-06-16T08:06:00Z,5,133,23144
19,2025-06-16T08:07:00Z,5,148,24710
19,2025-06-16T08:08:00Z,5,144,24315
19,2025-06-16T08:09:00Z,6,139,23392
19,2025-06-16T08:10:00Z,4,143,23346
19,2025-06-16T08:11:00Z,6,142,23623
19,2025-06-16T08:12:00Z,3,144,24296
19,2025-06-16T08:13:00Z,7,136,22821
19,2025-06-16T08:14:00Z,4,138,23284
19,2025-06-16T08:15:00Z,6,133,22423
19,2025-06-16T08:16:00Z,4,143,23836
19,2025-06-16T08:17:00Z,5,136,22847
19,2025-06-16T08:18:00Z,5,144,24116
19,2025-06-16T08:19:00Z,4,135,22028
19,2025-06-16T08:20:00Z,5,133,23388
19,2025-06-16T08:21:00Z,6,142,25890
19,2025-06-16T08:22:00Z,6,136,24683
19,2025-06-16T08:23:00Z,5,144,26068
19,2025-06-16T08:24:00Z,6,138,24883
19,2025-06-16T08:25:00Z,4,139,25371
19,2025-06-16T08:26:00Z,7,146,27027
19,2025-06-16T08:27:00Z,6,135,25217
19,2025-06-16T08:28:00Z,5,136,25268
19,2025-06-16T08:29:00Z,4,137,25231
19,2025-06-16T08:30:00Z,8,132,24479
19,2025-06-16T08:31:00Z,4,138,25573
19,2025-06-16T08:32:00Z,5,147,27086
19,2025-06-16T08:33:00Z,7,139,25994
19,2025-06-16T08:34:00Z,5,136,25020
19,2025-06-16T08:35:00Z,3,126,22814
19,2025-06-16T08:36:00Z,8,131,23070
19,2025-06-16T08:37:00Z,3,119,21706
19,2025-06-16T08:38:00Z,4,143,25988
19,2025-06-16T08:39:00Z,6,119,20971
19,2025-06-16T08:40:00Z,5,132,24779
19,2025-06-16T08:41:00Z,4,130,23826
19,2025-06-16T08:42:00Z,7,137,25301
19,2025-06-16T08:43:00Z,5,136,25446
19,2025-06-16T08:44:00Z,4,124,23166
19,2025-06-16T08:45:00Z,5,137,24968
19,2025-06-16T08:46:00Z,8,118,21899
19,2025-06-16T08:47:00Z,3,138,26318
19,2025-06-16T08:48:00Z,5,141,28102
19,2025-06-16T08:49:00Z,8,140,27457
19,2025-06-16T08:50:00Z,5,139,27229
19,2025-06-16T08:51:00Z,5,143,28313
19,2025-06-16T08:52:00Z,5,140,27915
19,2025-06-16T08:53:00Z,7,143,28039
19,2025-06-16T08:54:00Z,6,139,27266
19,2025-06-16T08:55:00Z,6,134,26812
19,2025-06-16T08:56:00Z,7,130,26680
19,2025-06-16T08:57:00Z,5,128,25474
19,2025-06-16T08:58:00Z,6,140,28282
19,2025-06-16T08:59:00Z,5,127,25057
19,2025-06-16T09:00:00Z,4,118,23071
19,2025-06-16T09:01:00Z,6,136,27402
19,2025-06-16T09:02:00Z,5,134,27245
19,2025-06-16T09:03:00Z,6,131,27109
19,2025-06-16T09:04:00Z,5,139,30009
19,2025-06-16T09:05:00Z,5,118,26279
19,2025-06-16T09:06:00Z,8,112,25273
19,2025-06-16T09:07:00Z,3,115,26306
19,2025-06-16T09:08:00Z,7,99,22102
19,2025-06-16T09:09:00Z,2,28,6271
20,2025-06-16T09:10:00Z,0,51,11619
20,2025-06-16T09:11:00Z,7,136,30406
20,2025-06-16T09:12:00Z,5,123,27650
20,2025-06-16T09:13:00Z,6,141,31788
20,2025-06-16T09:14:00Z,7,135,29624
20,2025-06-16T09:15:00Z,4,115,25945
20,2025-06-16T09:16:00Z,6,137,29789
20,2025-06-16T09:17:00Z,6,138,29834
20,2025-06-16T09:18:00Z,5,127,27345
20,2025-06-16T09:19:00Z,4,121,26411
20,2025-06-16T09:20:00Z,8,127,27150
20,2025-06-16T09:21:00Z,4,128,26916
20,2025-06-16T09:22:00Z,3,118,25814
20,2025-06-16T09:23:00Z,9,123,26731
20,2025-06-16T09:24:00Z,4,131,28682
20,2025-06-16T09:25:00Z,6,132,29635
20,2025-06-16T09:26:00Z,5,128,28076
20,2025-06-16T09:27:00Z,7,124,27067
20,2025-06-16T09:28:00Z,5,135,29476
20,2025-06-16T09:29:00Z,6,129,28650
20,2025-06-16T09:30:00Z,5,124,27449
20,2025-06-16T09:31:00Z,6,128,28178
20,2025-06-16T09:32:00Z,7,142,31319
20,2025-06-16T09:33:00Z,6,134,29687
20,2025-06-16T09:34:00Z,4,127,28202
20,2025-06-16T09:35:00Z,6,143,31751
20,2025-06-16T09:36:00Z,7,141,31192
20,2025-06-16T09:37:00Z,7,139,30638
20,2025-06-16T09:38:00Z,4,129,27828
20,2025-06-16T09:39:00Z,7,127,28253
20,2025-06-16T09:40:00Z,4,133,29217
20,2025-06-16T09:41:00Z,6,111,23999
20,2025-06-16T09:42:00Z,6,130,28323
20,2025-06-16T09:43:00Z,6,145,32624
20,2025-06-16T09:44:00Z,6,133,29605
20,2025-06-16T09:45:00Z,6,135,30286
20,2025-06-16T09:46:00Z,5,145,31946
20,2025-06-16T09:47:00Z,7,137,30633
20,2025-06-16T09:48:00Z,6,125,28004
20,2025-06-16T09:49:00Z,7,143,31811
20,2025-06-16T09:50:00Z,7,147,32815
20,2025-06-16T09:51:00Z,4,146,31786
20,2025-06-16T09:52:00Z,5,122,27132
20,2025-06-16T09:53:00Z,7,132,29271
20,2025-06-16T09:54:00Z,7,136,28991
20,2025-06-16T09:55:00Z,6,129,26798
20,2025-06-16T09:56:00Z,5,136,28936
20,2025-06-16T09:57:00Z,6,132,27761
20,2025-06-16T09:58:00Z,5,137,28856
20,2025-06-16T09:59:00Z,7,137,29276
20,2025-06-16T10:00:00Z,4,139,29678
20,2025-06-16T10:01:00Z,7,136,29611
20,2025-06-16T10:02:00Z,6,134,28724
20,2025-06-16T10:03:00Z,5,133,27774
20,2025-06-16T10:04:00Z,6,130,27526
20,2025-06-16T10:05:00Z,6,122,25680
20,2025-06-16T10:06:00Z,5,133,29319
20,2025-06-16T10:07:00Z,6,125,27663
20,2025-06-16T10:08:00Z,6,139,29478
20,2025-06-16T10:09:00Z,5,138,29066
20,2025-06-16T10:10:00Z,8,136,29387
20,2025-06-16T10:11:00Z,5,132,27403
20,2025-06-16T10:12:00Z,4,131,27616
20,2025-06-16T10:13:00Z,7,137,28223
20,2025-06-16T10:14:00Z,6,135,27955
20,2025-06-16T10:15:00Z,5,140,29113
20,2025-06-16T10:16:00Z,8,139,28507
20,2025-06-16T10:17:00Z,4,128,28673
20,2025-06-16T10:18:00Z,6,129,28522
20,2025-06-16T10:19:00Z,5,130,29445
20,2025-06-16T10:20:00Z,8,136,31844
20,2025-06-16T10:21:00Z,5,134,29324
20,2025-06-16T10:22:00Z,5,133,29315
20,2025-06-16T10:23:00Z,7,132,29199
20,2025-06-16T10:24:00Z,5,135,27758
20,2025-06-16T10:25:00Z,7,134,28860
20,2025-06-16T10:26:00Z,6,134,29662
20,2025-06-16T10:27:00Z,5,148,32784
20,2025-06-16T10:28:00Z,7,116,25058
20,2025-06-16T10:29:00Z,4,53,11784
21,2025-06-16T10:31:00Z,0,1,336
21,2025-06-16T10:32:00Z,0,28,8058
21,2025-06-16T10:33:00Z,4,84,25175
21,2025-06-16T10:34:00Z,7,120,36069
21,2025-06-16T10:35:00Z,7,108,32271
21,2025-06-16T10:36:00Z,7,105,32357
21,2025-06-16T10:37:00Z,6,93,28745
21,2025-06-16T10:38:00Z,1,52,15454
21,2025-06-16T10:39:00Z,7,107,30660
21,2025-06-16T10:40:00Z,5,121,34459
21,2025-06-16T10:41:00Z,7,109,32356
21,2025-06-16T10:42:00Z,6,112,33810
21,2025-06-16T10:43:00Z,10,109,32127
21,2025-06-16T10:44:00Z,4,113,33884
21,2025-06-16T10:45:00Z,5,116,33590
21,2025-06-16T10:46:00Z,7,107,32082
21,2025-06-16T10:47:00Z,6,104,30522
21,2025-06-16T10:48:00Z,9,122,34442
21,2025-06-16T10:49:00Z,5,88,24680
21,2025-06-16T10:50:00Z,2,106,30186
21,2025-06-16T10:51:00Z,9,114,32097
21,2025-06-16T10:52:00Z,7,122,35260
21,2025-06-16T10:53:00Z,7,120,35549
21,2025-06-16T10:54:00Z,6,109,31950
21,2025-06-16T10:55:00Z,7,112,32713
21,2025-06-16T10:56:00Z,9,115,34006
21,2025-06-16T10:57:00Z,7,105,31809
21,2025-06-16T10:58:00Z,6,118,34453
21,2025-06-16T10:59:00Z,6,126,36191
21,2025-06-16T11:00:00Z,7,116,33594
21,2025-06-16T11:01:00Z,7,111,32620
21,2025-06-16T11:02:00Z,5,110,31883
21,2025-06-16T11:03:00Z,6,124,34066
21,2025-06-16T11:04:00Z,9,118,33018
21,2025-06-16T11:05:00Z,6,125,35236
21,2025-06-16T11:06:00Z,6,128,36767
21,2025-06-16T11:07:00Z,8,103,29282
21,2025-06-16T11:08:00Z,1,13,3223
21,2025-06-16T11:09:00Z,2,64,18675
21,2025-06-16T11:10:00Z,7,112,31769
21,2025-06-16T11:11:00Z,6,117,33045
21,2025-06-16T11:12:00Z,6,124,33794
21,2025-06-16T11:13:00Z,8,117,31007
21,2025-06-16T11:14:00Z,4,121,33476
21,2025-06-16T11:15:00Z,10,122,34372
21,2025-06-16T11:16:00Z,5,105,29976
21,2025-06-16T11:17:00Z,6,118,33930
21,2025-06-16T11:18:00Z,9,115,32117
21,2025-06-16T11:19:00Z,5,122,34205
21,2025-06-16T11:20:00Z,8,113,31151
21,2025-06-16T11:21:00Z,2,60,17771
21,2025-06-16T11:22:00Z,3,67,18431
21,2025-06-16T11:23:00Z,7,123,35237
21,2025-06-16T11:24:00Z,5,109,30450
21,2025-06-16T11:25:00Z,9,109,31023
21,2025-06-16T11:26:00Z,5,125,34387
21,2025-06-16T11:27:00Z,6,128,35474
21,2025-06-16T11:28:00Z,10,115,32350
21,2025-06-16T11:29:00Z,5,115,33163
21,2025-06-16T11:30:00Z,6,114,33247
21,2025-06-16T11:31:00Z,7,114,32131
21,2025-06-16T11:32:00Z,0,31,8448
21,2025-06-16T11:33:00Z,4,56,13083
21,2025-06-16T11:34:00Z,5,103,23433
21,2025-06-16T11:35:00Z,5,132,29965
21,2025-06-16T11:36:00Z,6,115,26805
21,2025-06-16T11:37:00Z,6,127,28344
21,2025-06-16T11:38:00Z,6,133,29566
21,2025-06-16T11:39:00Z,5,141,31840
21,2025-06-16T11:40:00Z,7,131,30656
21,2025-06-16T11:41:00Z,6,113,25027
21,2025-06-16T11:42:00Z,4,122,27870
21,2025-06-16T11:43:00Z,7,125,28624
21,2025-06-16T11:44:00Z,5,132,30594
21,2025-06-16T11:45:00Z,8,130,29327
21,2025-06-16T11:46:00Z,5,122,27556
21,2025-06-16T11:47:00Z,4,116,26599
21,2025-06-16T11:48:00Z,5,72,16315
21,2025-06-16T11:49:00Z,4,99,22040
21,2025-06-16T11:50:00Z,4,104,23132
21,2025-06-16T11:51:00Z,5,128,29151
21,2025-06-16T11:52:00Z,6,122,27184
21,2025-06-16T11:53:00Z,6,124,27838
21,2025-06-16T11:54:00Z,5,115,26126
21,2025-06-16T11:55:00Z,5,128,28622
21,2025-06-16T11:56:00Z,6,120,26586
21,2025-06-16T11:57:00Z,5,114,25941
21,2025-06-16T11:58:00Z,6,136,30998
21,2025-06-16T11:59:00Z,6,119,27117
21,2025-06-16T12:00:00Z,6,129,29633
21,2025-06-16T12:01:00Z,6,110,29403
21,2025-06-16T12:02:00Z,6,110,32398
21,2025-06-16T12:03:00Z,6,107,30182
21,2025-06-16T12:04:00Z,7,99,28698
21,2025-06-16T12:05:00Z,5,114,31201
21,2025-06-16T12:06:00Z,6,124,33149
21,2025-06-16T12:07:00Z,7,122,34586
21,2025-06-16T12:08:00Z,9,123,34770
21,2025-06-16T12:09:00Z,6,123,35355
21,2025-06-16T12:10:00Z,8,120,33328
21,2025-06-16T12:11:00Z,6,117,32677
21,2025-06-16T12:12:00Z,4,113,31199
21,2025-06-16T12:13:00Z,8,117,33306
21,2025-06-16T12:14:00Z,7,118,32628
21,2025-06-16T12:15:00Z,6,128,36825
21,2025-06-16T12:16:00Z,9,120,34016
21,2025-06-16T12:17:00Z,6,112,31835
21,2025-06-16T12:18:00Z,6,122,34534
21,2025-06-16T12:19:00Z,6,122,34433
21,2025-06-16T12:20:00Z,8,119,33707
21,2025-06-16T12:21:00Z,7,111,31718
21,2025-06-16T12:22:00Z,5,127,36230
21,2025-06-16T12:23:00Z,8,127,36873
21,2025-06-16T12:24:00Z,8,116,33184
21,2025-06-16T12:25:00Z,7,122,35344
21,2025-06-16T12:26:00Z,5,100,28512
21,2025-06-16T12:27:00Z,5,109,31494
21,2025-06-16T12:28:00Z,8,114,32662
21,2025-06-16T12:29:00Z,5,93,26481
21,2025-06-16T12:30:00Z,8,110,31721
21,2025-06-16T12:31:00Z,3,102,28871
21,2025-06-16T12:32:00Z,7,112,32771
21,2025-06-16T12:33:00Z,5,92,26099
21,2025-06-16T12:34:00Z,6,107,30036
21,2025-06-16T12:35:00Z,7,100,28611
21,2025-06-16T12:36:00Z,5,105,29261
21,2025-06-16T12:37:00Z,6,104,29231
21,2025-06-16T12:38:00Z,8,113,33408
21,2025-06-16T12:39:00Z,5,108,31135
21,2025-06-16T12:40:00Z,4,107,30061
21,2025-06-16T12:41:00Z,7,99,28711
21,2025-06-16T12:42:00Z,6,114,32816
21,2025-06-16T12:43:00Z,9,123,36267
21,2025-06-16T12:44:00Z,7,118,35550
21,2025-06-16T12:45:00Z,7,127,37353
21,2025-06-16T12:46:00Z,8,119,34099
21,2025-06-16T12:47:00Z,6,126,36458
21,2025-06-16T12:48:00Z,5,80,23246
21,2025-06-16T12:49:00Z,5,111,31641
21,2025-06-16T12:50:00Z,9,132,37969
21,2025-06-16T12:51:00Z,6,115,35219
21,2025-06-16T12:52:00Z,8,114,33357
21,2025-06-16T12:53:00Z,6,102,30476
21,2025-06-16T12:54:00Z,1,26,7311
21,2025-06-16T12:55:00Z,2,45,12964
21,2025-06-16T12:56:00Z,5,107,30912
21,2025-06-16T12:57:00Z,9,120,36563
21,2025-06-16T12:58:00Z,9,136,40049
21,2025-06-16T12:59:00Z,7,131,38779
21,2025-06-16T13:00:00Z,5,116,32444
21,2025-06-16T13:01:00Z,8,120,33187
21,2025-06-16T13:02:00Z,5,113,33998
21,2025-06-16T13:03:00Z,5,108,30603
21,2025-06-16T13:04:00Z,10,119,33877
21,2025-06-16T13:05:00Z,5,114,32886
21,2025-06-16T13:06:00Z,7,121,34937
21,2025-06-16T13:07:00Z,8,120,35299
21,2025-06-16T13:08:00Z,7,130,36461
21,2025-06-16T13:09:00Z,6,107,29764
21,2025-06-16T13:10:00Z,9,126,36388
21,2025-06-16T13:11:00Z,5,110,31461
21,2025-06-16T13:12:00Z,7,126,34420
21,2025-06-16T13:13:00Z,6,121,34058
21,2025-06-16T13:14:00Z,8,127,36180
21,2025-06-16T13:15:00Z,6,123,34624
21,2025-06-16T13:16:00Z,7,127,35272
21,2025-06-16T13:17:00Z,7,108,31124
21,2025-06-16T13:18:00Z,6,123,34833
21,2025-06-16T13:19:00Z,8,113,31411
21,2025-06-16T13:20:00Z,6,127,36093
21,2025-06-16T13:21:00Z,8,119,34124
21,2025-06-16T13:22:00Z,5,106,29777
21,2025-06-16T13:23:00Z,7,118,33578
21,2025-06-16T13:24:00Z,6,123,35420
21,2025-06-16T13:25:00Z,8,118,33855
21,2025-06-16T13:26:00Z,8,131,36696
21,2025-06-16T13:27:00Z,6,125,36131
21,2025-06-16T13:28:00Z,9,126,36284
21,2025-06-16T13:29:00Z,7,116,34075
21,2025-06-16T13:30:00Z,6,118,34825
21,2025-06-16T13:31:00Z,2,28,7688
21,2025-06-16T13:32:00Z,0,24,6441
21,2025-06-16T13:33:00Z,1,19,5030
21,2025-06-16T13:34:00Z,0,21,5916
21,2025-06-16T13:35:00Z,3,14,3754
21,2025-06-16T13:36:00Z,2,14,3793
21,2025-06-16T13:37:00Z,1,19,5164
21,2025-06-16T13:38:00Z,0,10,2605
21,2025-06-16T13:39:00Z,0,13,3542
21,2025-06-16T13:40:00Z,1,39,10858
21,2025-06-16T13:41:00Z,7,118,33882
21,2025-06-16T13:42:00Z,6,95,26826
21,2025-06-16T13:43:00Z,8,135,36748
21,2025-06-16T13:44:00Z,3,69,19088
21,2025-06-16T13:45:00Z,0,0,0
21,2025-06-16T13:46:00Z,0,0,0
21,2025-06-16T13:47:00Z,0,0,0
21,2025-06-16T13:48:00Z,0,0,0
21,2025-06-16T13:49:00Z,0,0,0
21,2025-06-16T13:50:00Z,0,0,0
21,2025-06-16T13:51:00Z,0,0,0
21,2025-06-16T13:52:00Z,0,0,0
21,2025-06-16T13:53:00Z,0,0,0
21,2025-06-16T13:54:00Z,0,0,0
21,2025-06-16T13:55:00Z,0,0,0
21,2025-06-16T13:56:00Z,0,0,0
21,2025-06-16T13:57:00Z,0,0,0
21,2025-06-16T13:58:00Z,0,0,0
21,2025-06-16T13:59:00Z,0,0,0
21,2025-06-16T14:00:00Z,0,0,0
21,2025-06-16T14:01:00Z,0,0,0
21,2025-06-16T14:02:00Z,0,0,0
21,2025-06-16T14:03:00Z,0,0,0
21,2025-06-16T14:04:00Z,0,0,0
21,2025-06-16T14:05:00Z,0,0,0
21,2025-06-16T14:06:00Z,0,1,280
21,2025-06-16T14:07:00Z,0,0,0
21,2025-06-16T14:08:00Z,0,0,0
21,2025-06-16T14:09:00Z,0,0,0
21,2025-06-16T14:10:00Z,0,0,0
21,2025-06-16T14:11:00Z,0,0,0
21,2025-06-16T14:12:00Z,0,0,0
21,2025-06-16T14:13:00Z,0,0,0
21,2025-06-16T14:14:00Z,0,0,0
21,2025-06-16T14:15:00Z,0,0,0
21,2025-06-16T14:16:00Z,0,0,0
21,2025-06-16T14:17:00Z,0,0,0
21,2025-06-16T14:18:00Z,0,0,0
21,2025-06-16T14:19:00Z,0,0,0
21,2025-06-16T14:20:00Z,0,0,0
21,2025-06-16T14:21:00Z,0,0,0
21,2025-06-16T14:22:00Z,0,0,0
21,2025-06-16T14:23:00Z,0,0,0
21,2025-06-16T14:24:00Z,0,0,0
21,2025-06-16T14:25:00Z,0,2,534
21,2025-06-16T14:26:00Z,2,71,19596
21,2025-06-16T14:27:00Z,9,124,34528
21,2025-06-16T14:28:00Z,8,126,35283
21,2025-06-16T14:29:00Z,5,113,33962
21,2025-06-16T14:30:00Z,9,130,37868
21,2025-06-16T14:31:00Z,6,124,35664
21,2025-06-16T14:32:00Z,8,118,33897
21,2025-06-16T14:33:00Z,5,125,35551
21,2025-06-16T14:34:00Z,9,120,36119
21,2025-06-16T14:35:00Z,6,102,29896
21,2025-06-16T14:36:00Z,6,126,36991
21,2025-06-16T14:37:00Z,7,121,36031
21,2025-06-16T14:38:00Z,6,119,35934
21,2025-06-16T14:39:00Z,10,125,37484
21,2025-06-16T14:40:00Z,9,137,39805
21,2025-06-16T14:41:00Z,6,128,37535
21,2025-06-16T14:42:00Z,6,107,32803
21,2025-06-16T14:43:00Z,7,117,35320
21,2025-06-16T14:44:00Z,8,125,38184
21,2025-06-16T14:45:00Z,7,101,29975
21,2025-06-16T14:46:00Z,7,119,36948
21,2025-06-16T14:47:00Z,7,114,33899
21,2025-06-16T14:48:00Z,5,123,31867
21,2025-06-16T14:49:00Z,8,133,34754
21,2025-06-16T14:50:00Z,5,121,30872
21,2025-06-16T14:51:00Z,6,132,33401
21,2025-06-16T14:52:00Z,7,126,33819
21,2025-06-16T14:53:00Z,8,127,34817
21,2025-06-16T14:54:00Z,7,124,36672
21,2025-06-16T14:55:00Z,5,89,25899
21,2025-06-16T14:56:00Z,7,98,29397
21,2025-06-16T14:57:00Z,5,88,25434
21,2025-06-16T14:58:00Z,7,111,32562
21,2025-06-16T14:59:00Z,7,114,35174
21,2025-06-16T15:00:00Z,7,114,35136
21,2025-06-16T15:01:00Z,7,119,35676
21,2025-06-16T15:02:00Z,6,51,16379
22,2025-06-16T15:04:00Z,2,66,19611
22,2025-06-16T15:05:00Z,4,116,34368
22,2025-06-16T15:06:00Z,8,122,36538
22,2025-06-16T15:07:00Z,9,125,37507
22,2025-06-16T15:08:00Z,5,121,34329
22,2025-06-16T15:09:00Z,7,118,32591
22,2025-06-16T15:10:00Z,7,122,35249
22,2025-06-16T15:11:00Z,7,122,36141
22,2025-06-16T15:12:00Z,7,120,33765
22,2025-06-16T15:13:00Z,8,139,41013
22,2025-06-16T15:14:00Z,7,118,35184
22,2025-06-16T15:15:00Z,8,120,37116
22,2025-06-16T15:16:00Z,5,108,32420
22,2025-06-16T15:17:00Z,8,118,37214
22,2025-06-16T15:18:00Z,6,110,34124
22,2025-06-16T15:19:00Z,8,111,32237
22,2025-06-16T15:20:00Z,7,130,38357
22,2025-06-16T15:21:00Z,7,107,31910
22,2025-06-16T15:22:00Z,4,86,25768
22,2025-06-16T15:23:00Z,8,99,29930
22,2025-06-16T15:24:00Z,4,99,28964
22,2025-06-16T15:25:00Z,7,110,31812
22,2025-06-16T15:26:00Z,5,102,31693
22,2025-06-16T15:27:00Z,9,124,34868
22,2025-06-16T15:28:00Z,4,135,31086
22,2025-06-16T15:29:00Z,6,126,28520
22,2025-06-16T15:30:00Z,6,119,27135
22,2025-06-16T15:31:00Z,6,124,27537
22,2025-06-16T15:32:00Z,5,126,26968
