,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
30,2025-06-11,08:22:52,Programma 1,260-320,6,Batch,5046,*,4855-9999,13585,2025-06-11 08:22:52+00:00,-1.0
38,2025-06-11,08:23:02,Programma 1,260-320,5,Batch,4969,*,4855-9999,13569,2025-06-11 08:23:02+00:00,-1.0
73,2025-06-11,08:23:28,Programma 1,260-320,6,Batch,4864,*,4855-9999,13514,2025-06-11 08:23:28+00:00,0.0
90,2025-06-11,08:23:37,Programma 1,260-320,5,Batch,5169,*,4855-9999,13496,2025-06-11 08:23:37+00:00,0.0
127,2025-06-11,08:23:58,Programma 1,260-320,6,Batch,5030,*,4855-9999,13454,2025-06-11 08:23:58+00:00,0.0
140,2025-06-11,08:24:10,Programma 1,260-320,5,Batch,5071,*,4855-9999,13430,2025-06-11 08:24:10+00:00,0.0
177,2025-06-11,08:24:39,Programma 1,260-320,6,Batch,5050,*,4855-9999,13375,2025-06-11 08:24:39+00:00,-1.0
188,2025-06-11,08:24:49,Programma 1,260-320,5,Batch,4948,*,4855-9999,13360,2025-06-11 08:24:49+00:00,0.0
225,2025-06-11,08:25:36,Programma 1,260-320,6,Batch,4897,*,4855-9999,13279,2025-06-11 08:25:36+00:00,0.0
234,2025-06-11,08:25:41,Programma 1,260-320,5,Batch,4910,*,4855-9999,13267,2025-06-11 08:25:41+00:00,-1.0
260,2025-06-11,08:26:04,Programma 1,260-320,6,Batch,4963,*,4855-9999,13229,2025-06-11 08:26:04+00:00,0.0
272,2025-06-11,08:26:14,Programma 1,260-320,5,Batch,4923,*,4855-9999,13205,2025-06-11 08:26:14+00:00,-1.0
309,2025-06-11,08:26:52,Programma 1,260-320,6,Batch,5096,*,4855-9999,13127,2025-06-11 08:26:52+00:00,-1.0
323,2025-06-11,08:27:01,Programma 1,260-320,5,Batch,4979,*,4855-9999,13108,2025-06-11 08:27:01+00:00,0.0
356,2025-06-11,08:27:28,Programma 1,260-320,6,Batch,4919,*,4855-9999,13057,2025-06-11 08:27:28+00:00,-1.0
367,2025-06-11,08:27:35,Programma 1,260-320,5,Batch,5004,*,4855-9999,13044,2025-06-11 08:27:35+00:00,0.0
400,2025-06-11,08:27:57,Programma 1,260-320,6,Batch,4896,*,4855-9999,12999,2025-06-11 08:27:57+00:00,0.0
412,2025-06-11,08:28:03,Programma 1,260-320,5,Batch,4896,*,4855-9999,12985,2025-06-11 08:28:03+00:00,-2.0
444,2025-06-11,08:28:27,Programma 1,260-320,6,Batch,4957,*,4855-9999,12945,2025-06-11 08:28:27+00:00,-1.0
454,2025-06-11,08:28:34,Programma 1,260-320,5,Batch,5072,*,4855-9999,12932,2025-06-11 08:28:34+00:00,-1.0
487,2025-06-11,08:29:06,Programma 1,260-320,6,Batch,5053,*,4855-9999,12880,2025-06-11 08:29:06+00:00,-1.0
498,2025-06-11,08:29:12,Programma 1,260-320,5,Batch,5034,*,4855-9999,12870,2025-06-11 08:29:12+00:00,0.0
530,2025-06-11,08:29:35,Programma 1,260-320,6,Batch,4970,*,4855-9999,12828,2025-06-11 08:29:35+00:00,-1.0
539,2025-06-11,08:29:43,Programma 1,260-320,5,Batch,4921,*,4855-9999,12811,2025-06-11 08:29:43+00:00,-1.0
575,2025-06-11,08:30:18,Programma 1,260-320,6,Batch,4945,*,4855-9999,12749,2025-06-11 08:30:18+00:00,0.0
582,2025-06-11,08:30:22,Programma 1,260-320,5,Batch,5030,*,4855-9999,12741,2025-06-11 08:30:22+00:00,0.0
615,2025-06-11,08:30:48,Programma 1,260-320,6,Batch,5013,*,4855-9999,12694,2025-06-11 08:30:48+00:00,-1.0
621,2025-06-11,08:30:51,Programma 1,260-320,5,Batch,5080,*,4855-9999,12687,2025-06-11 08:30:51+00:00,-1.0
662,2025-06-11,08:31:16,Programma 1,260-320,6,Batch,4914,*,4855-9999,12638,2025-06-11 08:31:16+00:00,0.0
665,2025-06-11,08:31:19,Programma 1,260-320,5,Batch,4898,*,4855-9999,12633,2025-06-11 08:31:19+00:00,-1.0
708,2025-06-11,08:31:52,Programma 1,260-320,6,Batch,4863,*,4855-9999,12571,2025-06-11 08:31:52+00:00,-1.0
713,2025-06-11,08:31:54,Programma 1,260-320,5,Batch,5071,*,4855-9999,12563,2025-06-11 08:31:54+00:00,-1.0
754,2025-06-11,08:33:01,Programma 1,260-320,6,Batch,4986,*,4855-9999,12510,2025-06-11 08:33:01+00:00,-1.0
761,2025-06-11,08:33:14,Programma 1,260-320,5,Batch,5054,*,4855-9999,12496,2025-06-11 08:33:14+00:00,-1.0
802,2025-06-11,08:33:49,Programma 1,260-320,6,Batch,4911,*,4855-9999,12446,2025-06-11 08:33:49+00:00,-1.0
806,2025-06-11,08:33:59,Programma 1,260-320,5,Batch,4927,*,4855-9999,12442,2025-06-11 08:33:59+00:00,-4.0
851,2025-06-11,08:35:13,Programma 1,260-320,6,Batch,4995,*,4855-9999,12368,2025-06-11 08:35:13+00:00,-1.0
854,2025-06-11,08:35:15,Programma 1,260-320,5,Batch,4876,*,4855-9999,12364,2025-06-11 08:35:15+00:00,-1.0
898,2025-06-11,08:36:23,Programma 1,260-320,6,Batch,5068,*,4855-9999,12298,2025-06-11 08:36:23+00:00,-2.0
907,2025-06-11,08:36:37,Programma 1,260-320,5,Batch,4985,*,4855-9999,12288,2025-06-11 08:36:37+00:00,-3.0
977,2025-06-11,08:39:11,Programma 1,260-320,6,Batch,5140,*,4855-9999,12202,2025-06-11 08:39:11+00:00,-3.0
979,2025-06-11,08:39:25,Programma 1,260-320,5,Batch,4885,*,4855-9999,12198,2025-06-11 08:39:25+00:00,-6.0
1031,2025-06-11,08:41:37,Programma 1,260-320,6,Batch,4867,*,4855-9999,12113,2025-06-11 08:41:37+00:00,-2.0
1033,2025-06-11,08:41:40,Programma 1,260-320,5,Batch,5098,*,4855-9999,12111,2025-06-11 08:41:40+00:00,-4.0
1076,2025-06-11,08:44:05,Programma 1,260-320,6,Batch,4965,*,4855-9999,12057,2025-06-11 08:44:05+00:00,-2.0
1080,2025-06-11,08:44:27,Programma 1,260-320,5,Batch,5094,*,4855-9999,12050,2025-06-11 08:44:27+00:00,-2.0
1119,2025-06-11,08:45:56,Programma 1,260-320,6,Batch,5073,*,4855-9999,11992,2025-06-11 08:45:56+00:00,-1.0
1123,2025-06-11,08:45:59,Programma 1,260-320,5,Batch,4988,*,4855-9999,11987,2025-06-11 08:45:59+00:00,-1.0
1170,2025-06-11,08:48:08,Programma 1,260-320,6,Batch,4894,*,4855-9999,11912,2025-06-11 08:48:08+00:00,-1.0
1171,2025-06-11,08:48:09,Programma 1,260-320,5,Batch,4892,*,4855-9999,11911,2025-06-11 08:48:09+00:00,-6.0
1214,2025-06-11,08:50:41,Programma 1,260-320,6,Batch,5011,*,4855-9999,11850,2025-06-11 08:50:41+00:00,-2.0
1216,2025-06-11,08:50:46,Programma 1,260-320,5,Batch,4967,*,4855-9999,11846,2025-06-11 08:50:46+00:00,-3.0
1264,2025-06-11,08:53:39,Programma 1,260-320,5,Batch,4855,*,4855-9999,11761,2025-06-11 08:53:39+00:00,-3.0
1269,2025-06-11,08:54:36,Programma 1,260-320,6,Batch,5067,*,4855-9999,11754,2025-06-11 08:54:36+00:00,-2.0
1309,2025-06-11,08:55:35,Programma 1,260-320,5,Batch,4968,*,4855-9999,11693,2025-06-11 08:55:35+00:00,-1.0
1314,2025-06-11,08:55:37,Programma 1,260-320,6,Batch,5011,*,4855-9999,11688,2025-06-11 08:55:37+00:00,-1.0
1349,2025-06-11,08:56:01,Programma 1,260-320,5,Batch,4929,*,4855-9999,11639,2025-06-11 08:56:01+00:00,0.0
1354,2025-06-11,08:56:05,Programma 1,260-320,6,Batch,4975,*,4855-9999,11630,2025-06-11 08:56:05+00:00,0.0
1388,2025-06-11,08:56:31,Programma 1,260-320,5,Batch,4898,*,4855-9999,11579,2025-06-11 08:56:31+00:00,-1.0
1398,2025-06-11,08:56:36,Programma 1,260-320,6,Batch,4921,*,4855-9999,11570,2025-06-11 08:56:36+00:00,0.0
1426,2025-06-11,08:57:03,Programma 1,260-320,5,Batch,4873,*,4855-9999,11527,2025-06-11 08:57:03+00:00,0.0
1448,2025-06-11,08:57:15,Programma 1,260-320,6,Batch,5171,*,4855-9999,11504,2025-06-11 08:57:15+00:00,0.0
1473,2025-06-11,08:57:31,Programma 1,260-320,5,Batch,5103,*,4855-9999,11464,2025-06-11 08:57:31+00:00,0.0
1486,2025-06-11,08:57:42,Programma 1,260-320,6,Batch,5043,*,4855-9999,11445,2025-06-11 08:57:42+00:00,-1.0
1514,2025-06-11,08:58:03,Programma 1,260-320,5,Batch,4923,*,4855-9999,11410,2025-06-11 08:58:03+00:00,-1.0
1531,2025-06-11,08:58:13,Programma 1,260-320,6,Batch,4990,*,4855-9999,11390,2025-06-11 08:58:13+00:00,0.0
1556,2025-06-11,08:58:33,Programma 1,260-320,5,Batch,5011,*,4855-9999,11358,2025-06-11 08:58:33+00:00,-1.0
1570,2025-06-11,08:58:41,Programma 1,260-320,6,Batch,4923,*,4855-9999,11342,2025-06-11 08:58:41+00:00,0.0
1602,2025-06-11,08:59:00,Programma 1,260-320,5,Batch,5096,*,4855-9999,11299,2025-06-11 08:59:00+00:00,-1.0
1618,2025-06-11,08:59:11,Programma 1,260-320,6,Batch,4873,*,4855-9999,11275,2025-06-11 08:59:11+00:00,-1.0
1647,2025-06-11,08:59:38,Programma 1,260-320,5,Batch,4882,*,4855-9999,11238,2025-06-11 08:59:38+00:00,-1.0
1660,2025-06-11,09:00:05,Programma 1,260-320,6,Batch,5111,*,4855-9999,11223,2025-06-11 09:00:05+00:00,0.0
1689,2025-06-11,09:00:43,Programma 1,260-320,5,Batch,5012,*,4855-9999,11176,2025-06-11 09:00:43+00:00,-1.0
1706,2025-06-11,09:00:55,Programma 1,260-320,6,Batch,5104,*,4855-9999,11156,2025-06-11 09:00:55+00:00,-1.0
1735,2025-06-11,09:01:21,Programma 1,260-320,5,Batch,4928,*,4855-9999,11112,2025-06-11 09:01:21+00:00,-2.0
1755,2025-06-11,09:01:35,Programma 1,260-320,6,Batch,4906,*,4855-9999,11087,2025-06-11 09:01:35+00:00,-1.0
1780,2025-06-11,09:01:53,Programma 1,260-320,5,Batch,5055,*,4855-9999,11050,2025-06-11 09:01:53+00:00,0.0
1793,2025-06-11,09:02:03,Programma 1,260-320,6,Batch,4856,*,4855-9999,11028,2025-06-11 09:02:03+00:00,-1.0
1818,2025-06-11,09:02:28,Programma 1,260-320,5,Batch,5012,*,4855-9999,10987,2025-06-11 09:02:28+00:00,-1.0
1833,2025-06-11,09:02:41,Programma 1,260-320,6,Batch,4986,*,4855-9999,10958,2025-06-11 09:02:41+00:00,0.0
1863,2025-06-11,09:03:02,Programma 1,260-320,5,Batch,5003,*,4855-9999,10914,2025-06-11 09:03:02+00:00,-1.0
1874,2025-06-11,09:03:13,Programma 1,260-320,6,Batch,4862,*,4855-9999,10896,2025-06-11 09:03:13+00:00,-1.0
1900,2025-06-11,09:03:33,Programma 1,260-320,5,Batch,4996,*,4855-9999,10860,2025-06-11 09:03:33+00:00,0.0
1914,2025-06-11,09:03:43,Programma 1,260-320,6,Batch,4882,*,4855-9999,10842,2025-06-11 09:03:43+00:00,0.0
1941,2025-06-11,09:04:01,Programma 1,260-320,5,Batch,4929,*,4855-9999,10806,2025-06-11 09:04:01+00:00,0.0
1953,2025-06-11,09:04:16,Programma 1,260-320,6,Batch,4910,*,4855-9999,10791,2025-06-11 09:04:16+00:00,0.0
1981,2025-06-11,09:04:32,Programma 1,260-320,5,Batch,4930,*,4855-9999,10761,2025-06-11 09:04:32+00:00,-1.0
2001,2025-06-11,09:04:44,Programma 1,260-320,6,Batch,5042,*,4855-9999,10738,2025-06-11 09:04:44+00:00,0.0
2030,2025-06-11,09:05:01,Programma 1,260-320,5,Batch,5152,*,4855-9999,10705,2025-06-11 09:05:01+00:00,0.0
2051,2025-06-11,09:05:17,Programma 1,260-320,6,Batch,4973,*,4855-9999,10674,2025-06-11 09:05:17+00:00,-1.0
2072,2025-06-11,09:05:35,Programma 1,260-320,5,Batch,4990,*,4855-9999,10643,2025-06-11 09:05:35+00:00,-1.0
2089,2025-06-11,09:05:51,Programma 1,260-320,6,Batch,5025,*,4855-9999,10617,2025-06-11 09:05:51+00:00,-1.0
2111,2025-06-11,09:06:07,Programma 1,260-320,5,Batch,5153,*,4855-9999,10590,2025-06-11 09:06:07+00:00,-1.0
2128,2025-06-11,09:06:17,Programma 1,260-320,6,Batch,5038,*,4855-9999,10566,2025-06-11 09:06:17+00:00,-1.0
2153,2025-06-11,09:06:34,Programma 1,260-320,5,Batch,5010,*,4855-9999,10528,2025-06-11 09:06:34+00:00,-1.0
2173,2025-06-11,09:06:44,Programma 1,260-320,6,Batch,4992,*,4855-9999,10503,2025-06-11 09:06:44+00:00,-1.0
2199,2025-06-11,09:07:06,Programma 1,260-320,5,Batch,4908,*,4855-9999,10468,2025-06-11 09:07:06+00:00,-1.0
2219,2025-06-11,09:07:18,Programma 1,260-320,6,Batch,4939,*,4855-9999,10443,2025-06-11 09:07:18+00:00,0.0
2241,2025-06-11,09:07:39,Programma 1,260-320,5,Batch,5093,*,4855-9999,10409,2025-06-11 09:07:39+00:00,-1.0
2258,2025-06-11,09:07:52,Programma 1,260-320,6,Batch,4971,*,4855-9999,10385,2025-06-11 09:07:52+00:00,-1.0
2281,2025-06-11,09:08:12,Programma 1,260-320,5,Batch,4970,*,4855-9999,10349,2025-06-11 09:08:12+00:00,0.0
2296,2025-06-11,09:08:21,Programma 1,260-320,6,Batch,4924,*,4855-9999,10330,2025-06-11 09:08:21+00:00,-1.0
2320,2025-06-11,09:08:42,Programma 1,260-320,5,Batch,4880,*,4855-9999,10293,2025-06-11 09:08:42+00:00,0.0
2335,2025-06-11,09:08:52,Programma 1,260-320,6,Batch,4987,*,4855-9999,10270,2025-06-11 09:08:52+00:00,0.0
2363,2025-06-11,09:09:11,Programma 1,260-320,5,Batch,5058,*,4855-9999,10232,2025-06-11 09:09:11+00:00,-1.0
2378,2025-06-11,09:09:24,Programma 1,260-320,6,Batch,4994,*,4855-9999,10207,2025-06-11 09:09:24+00:00,0.0
2402,2025-06-11,09:09:40,Programma 1,260-320,5,Batch,4945,*,4855-9999,10172,2025-06-11 09:09:40+00:00,-1.0
2416,2025-06-11,09:09:56,Programma 1,260-320,6,Batch,4935,*,4855-9999,10144,2025-06-11 09:09:56+00:00,0.0
2441,2025-06-11,09:10:18,Programma 1,260-320,5,Batch,5071,*,4855-9999,10105,2025-06-11 09:10:18+00:00,0.0
2457,2025-06-11,09:10:30,Programma 1,260-320,6,Batch,4956,*,4855-9999,10083,2025-06-11 09:10:30+00:00,0.0
2479,2025-06-11,09:10:47,Programma 1,260-320,5,Batch,5087,*,4855-9999,10051,2025-06-11 09:10:47+00:00,0.0
2494,2025-06-11,09:10:59,Programma 1,260-320,6,Batch,4889,*,4855-9999,10031,2025-06-11 09:10:59+00:00,-1.0
2520,2025-06-11,09:11:20,Programma 1,260-320,5,Batch,4872,*,4855-9999,9996,2025-06-11 09:11:20+00:00,-1.0
2534,2025-06-11,09:11:31,Programma 1,260-320,6,Batch,4947,*,4855-9999,9975,2025-06-11 09:11:31+00:00,-1.0
2563,2025-06-11,09:11:53,Programma 1,260-320,5,Batch,4925,*,4855-9999,9936,2025-06-11 09:11:53+00:00,0.0
2586,2025-06-11,09:12:12,Programma 1,260-320,6,Batch,5122,*,4855-9999,9899,2025-06-11 09:12:12+00:00,-2.0
2611,2025-06-11,09:12:27,Programma 1,260-320,5,Batch,4896,*,4855-9999,9870,2025-06-11 09:12:27+00:00,-1.0
2633,2025-06-11,09:12:42,Programma 1,260-320,6,Batch,4888,*,4855-9999,9842,2025-06-11 09:12:42+00:00,0.0
2656,2025-06-11,09:12:58,Programma 1,260-320,5,Batch,4943,*,4855-9999,9810,2025-06-11 09:12:58+00:00,0.0
2676,2025-06-11,09:13:11,Programma 1,260-320,6,Batch,4935,*,4855-9999,9783,2025-06-11 09:13:11+00:00,-1.0
2699,2025-06-11,09:13:35,Programma 1,260-320,5,Batch,5106,*,4855-9999,9748,2025-06-11 09:13:35+00:00,0.0
2715,2025-06-11,09:13:49,Programma 1,260-320,6,Batch,5042,*,4855-9999,9715,2025-06-11 09:13:49+00:00,-2.0
2740,2025-06-11,09:14:03,Programma 1,260-320,5,Batch,4972,*,4855-9999,9687,2025-06-11 09:14:03+00:00,-1.0
2759,2025-06-11,09:14:17,Programma 1,260-320,6,Batch,4976,*,4855-9999,9661,2025-06-11 09:14:17+00:00,0.0
2782,2025-06-11,09:14:36,Programma 1,260-320,5,Batch,4943,*,4855-9999,9626,2025-06-11 09:14:36+00:00,0.0
2802,2025-06-11,09:14:50,Programma 1,260-320,6,Batch,5082,*,4855-9999,9595,2025-06-11 09:14:50+00:00,0.0
2826,2025-06-11,09:15:14,Programma 1,260-320,5,Batch,5033,*,4855-9999,9566,2025-06-11 09:15:14+00:00,-1.0
2850,2025-06-11,09:15:38,Programma 1,260-320,6,Batch,4884,*,4855-9999,9535,2025-06-11 09:15:38+00:00,0.0
2874,2025-06-11,09:15:57,Programma 1,260-320,5,Batch,4995,*,4855-9999,9503,2025-06-11 09:15:57+00:00,-1.0
2895,2025-06-11,09:16:13,Programma 1,260-320,6,Batch,4919,*,4855-9999,9467,2025-06-11 09:16:13+00:00,-1.0
2912,2025-06-11,09:16:24,Programma 1,260-320,5,Batch,5089,*,4855-9999,9443,2025-06-11 09:16:24+00:00,0.0
2931,2025-06-11,09:16:40,Programma 1,260-320,6,Batch,4995,*,4855-9999,9408,2025-06-11 09:16:40+00:00,0.0
2954,2025-06-11,09:16:57,Programma 1,260-320,5,Batch,4998,*,4855-9999,9378,2025-06-11 09:16:57+00:00,0.0
2975,2025-06-11,09:17:08,Programma 1,260-320,6,Batch,4953,*,4855-9999,9353,2025-06-11 09:17:08+00:00,0.0
3003,2025-06-11,09:17:25,Programma 1,260-320,5,Batch,4922,*,4855-9999,9319,2025-06-11 09:17:25+00:00,0.0
3019,2025-06-11,09:17:34,Programma 1,260-320,6,Batch,4949,*,4855-9999,9300,2025-06-11 09:17:34+00:00,0.0
3042,2025-06-11,09:17:50,Programma 1,260-320,5,Batch,4942,*,4855-9999,9270,2025-06-11 09:17:50+00:00,-1.0
3061,2025-06-11,09:18:08,Programma 1,260-320,6,Batch,5017,*,4855-9999,9243,2025-06-11 09:18:08+00:00,0.0
3092,2025-06-11,09:18:38,Programma 1,260-320,5,Batch,4951,*,4855-9999,9196,2025-06-11 09:18:38+00:00,0.0
3106,2025-06-11,09:18:51,Programma 1,260-320,6,Batch,5073,*,4855-9999,9170,2025-06-11 09:18:51+00:00,0.0
3135,2025-06-11,09:19:12,Programma 1,260-320,5,Batch,5069,*,4855-9999,9127,2025-06-11 09:19:12+00:00,-1.0
3155,2025-06-11,09:19:44,Programma 1,260-320,6,Batch,4943,*,4855-9999,9100,2025-06-11 09:19:44+00:00,0.0
3179,2025-06-11,09:20:08,Programma 1,260-320,5,Batch,5034,*,4855-9999,9074,2025-06-11 09:20:08+00:00,0.0
3199,2025-06-11,09:20:32,Programma 1,260-320,6,Batch,4952,*,4855-9999,9041,2025-06-11 09:20:32+00:00,-1.0
3225,2025-06-11,09:20:53,Programma 1,260-320,5,Batch,5128,*,4855-9999,9002,2025-06-11 09:20:53+00:00,-1.0
3242,2025-06-11,09:21:01,Programma 1,260-320,6,Batch,4909,*,4855-9999,8985,2025-06-11 09:21:01+00:00,-1.0
3266,2025-06-11,09:21:33,Programma 1,260-320,5,Batch,4989,*,4855-9999,8940,2025-06-11 09:21:33+00:00,0.0
3283,2025-06-11,09:21:48,Programma 1,260-320,6,Batch,4878,*,4855-9999,8915,2025-06-11 09:21:48+00:00,0.0
3306,2025-06-11,09:22:04,Programma 1,260-320,5,Batch,5047,*,4855-9999,8883,2025-06-11 09:22:04+00:00,-1.0
3323,2025-06-11,09:22:19,Programma 1,260-320,6,Batch,5087,*,4855-9999,8856,2025-06-11 09:22:19+00:00,-1.0
3345,2025-06-11,09:22:38,Programma 1,260-320,5,Batch,4871,*,4855-9999,8830,2025-06-11 09:22:38+00:00,0.0
3363,2025-06-11,09:22:58,Programma 1,260-320,6,Batch,4880,*,4855-9999,8801,2025-06-11 09:22:58+00:00,-1.0
3392,2025-06-11,09:23:20,Programma 1,260-320,5,Batch,4928,*,4855-9999,8762,2025-06-11 09:23:20+00:00,0.0
3416,2025-06-11,09:23:40,Programma 1,260-320,6,Batch,5162,*,4855-9999,8735,2025-06-11 09:23:40+00:00,-1.0
3442,2025-06-11,09:24:08,Programma 1,260-320,5,Batch,5089,*,4855-9999,8698,2025-06-11 09:24:08+00:00,-1.0
3463,2025-06-11,09:24:23,Programma 1,260-320,6,Batch,4946,*,4855-9999,8667,2025-06-11 09:24:23+00:00,0.0
3494,2025-06-11,09:24:45,Programma 1,260-320,5,Batch,5112,*,4855-9999,8627,2025-06-11 09:24:45+00:00,-1.0
3510,2025-06-11,09:24:57,Programma 1,260-320,6,Batch,4999,*,4855-9999,8606,2025-06-11 09:24:57+00:00,0.0
3536,2025-06-11,09:25:20,Programma 1,260-320,5,Batch,4930,*,4855-9999,8569,2025-06-11 09:25:20+00:00,-1.0
3552,2025-06-11,09:25:31,Programma 1,260-320,6,Batch,4937,*,4855-9999,8549,2025-06-11 09:25:31+00:00,-1.0
3578,2025-06-11,09:25:53,Programma 1,260-320,5,Batch,5006,*,4855-9999,8513,2025-06-11 09:25:53+00:00,0.0
3592,2025-06-11,09:26:03,Programma 1,260-320,6,Batch,4945,*,4855-9999,8494,2025-06-11 09:26:03+00:00,0.0
3617,2025-06-11,09:26:23,Programma 1,260-320,5,Batch,4941,*,4855-9999,8460,2025-06-11 09:26:23+00:00,-1.0
3632,2025-06-11,09:26:38,Programma 1,260-320,6,Batch,4895,*,4855-9999,8436,2025-06-11 09:26:38+00:00,0.0
3659,2025-06-11,09:26:59,Programma 1,260-320,5,Batch,4919,*,4855-9999,8395,2025-06-11 09:26:59+00:00,-1.0
3673,2025-06-11,09:27:12,Programma 1,260-320,6,Batch,5058,*,4855-9999,8377,2025-06-11 09:27:12+00:00,-1.0
3699,2025-06-11,09:27:46,Programma 1,260-320,5,Batch,4975,*,4855-9999,8335,2025-06-11 09:27:46+00:00,-1.0
3712,2025-06-11,09:27:55,Programma 1,260-320,6,Batch,4899,*,4855-9999,8319,2025-06-11 09:27:55+00:00,-1.0
3740,2025-06-11,09:28:17,Programma 1,260-320,5,Batch,4927,*,4855-9999,8286,2025-06-11 09:28:17+00:00,0.0
3749,2025-06-11,09:28:24,Programma 1,260-320,6,Batch,4951,*,4855-9999,8271,2025-06-11 09:28:24+00:00,-1.0
3775,2025-06-11,09:28:47,Programma 1,260-320,5,Batch,4860,*,4855-9999,8233,2025-06-11 09:28:47+00:00,0.0
3786,2025-06-11,09:28:59,Programma 1,260-320,6,Batch,5011,*,4855-9999,8214,2025-06-11 09:28:59+00:00,-1.0
3815,2025-06-11,09:29:24,Programma 1,260-320,5,Batch,5126,*,4855-9999,8177,2025-06-11 09:29:24+00:00,0.0
3826,2025-06-11,09:29:29,Programma 1,260-320,6,Batch,4860,*,4855-9999,8163,2025-06-11 09:29:29+00:00,-1.0
3858,2025-06-11,09:30:09,Programma 1,260-320,5,Batch,5123,*,4855-9999,8113,2025-06-11 09:30:09+00:00,-1.0
3866,2025-06-11,09:30:17,Programma 1,260-320,6,Batch,4971,*,4855-9999,8097,2025-06-11 09:30:17+00:00,-1.0
3897,2025-06-11,09:30:43,Programma 1,260-320,5,Batch,4917,*,4855-9999,8059,2025-06-11 09:30:43+00:00,0.0
3908,2025-06-11,09:30:49,Programma 1,260-320,6,Batch,4879,*,4855-9999,8048,2025-06-11 09:30:49+00:00,-1.0
3936,2025-06-11,09:31:16,Programma 1,260-320,5,Batch,4911,*,4855-9999,8007,2025-06-11 09:31:16+00:00,-1.0
3946,2025-06-11,09:31:25,Programma 1,260-320,6,Batch,5082,*,4855-9999,7993,2025-06-11 09:31:25+00:00,0.0
3977,2025-06-11,09:32:00,Programma 1,260-320,5,Batch,5013,*,4855-9999,7943,2025-06-11 09:32:00+00:00,0.0
3989,2025-06-11,09:32:06,Programma 1,260-320,6,Batch,5025,*,4855-9999,7930,2025-06-11 09:32:06+00:00,0.0
4012,2025-06-11,09:32:29,Programma 1,260-320,5,Batch,4967,*,4855-9999,7894,2025-06-11 09:32:29+00:00,0.0
4026,2025-06-11,09:32:36,Programma 1,260-320,6,Batch,5060,*,4855-9999,7877,2025-06-11 09:32:36+00:00,0.0
4051,2025-06-11,09:32:55,Programma 1,260-320,5,Batch,5001,*,4855-9999,7846,2025-06-11 09:32:55+00:00,-1.0
