,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
4067,2025-06-11,09:33:07,Programma 1,260-320,6,Batch,4952,*,4855-9999,7826,2025-06-11 09:33:07+00:00,0.0
4090,2025-06-11,09:33:29,Programma 1,260-320,5,Batch,5012,*,4855-9999,7796,2025-06-11 09:33:29+00:00,0.0
4106,2025-06-11,09:33:38,Programma 1,260-320,6,Batch,4894,*,4855-9999,7779,2025-06-11 09:33:38+00:00,-1.0
4130,2025-06-11,09:33:57,Programma 1,260-320,5,Batch,4987,*,4855-9999,7748,2025-06-11 09:33:57+00:00,0.0
4144,2025-06-11,09:34:03,Programma 1,260-320,6,Batch,4870,*,4855-9999,7734,2025-06-11 09:34:03+00:00,-1.0
4206,2025-06-11,09:34:45,Programma 1,260-320,5,Batch,5063,*,4855-9999,7661,2025-06-11 09:34:45+00:00,0.0
4223,2025-06-11,09:34:55,Programma 1,260-320,6,Batch,5041,*,4855-9999,7642,2025-06-11 09:34:55+00:00,-1.0
4269,2025-06-11,09:35:41,Programma 1,260-320,5,Batch,5144,*,4855-9999,7579,2025-06-11 09:35:41+00:00,-2.0
4283,2025-06-11,09:35:51,Programma 1,260-320,6,Batch,5057,*,4855-9999,7564,2025-06-11 09:35:51+00:00,-3.0
4328,2025-06-11,09:36:20,Programma 1,260-320,5,Batch,5016,*,4855-9999,7516,2025-06-11 09:36:20+00:00,0.0
4339,2025-06-11,09:36:26,Programma 1,260-320,6,Batch,4948,*,4855-9999,7503,2025-06-11 09:36:26+00:00,0.0
4388,2025-06-11,09:36:56,Programma 1,260-320,5,Batch,4945,*,4855-9999,7454,2025-06-11 09:36:56+00:00,0.0
4406,2025-06-11,09:37:06,Programma 1,260-320,6,Batch,4948,*,4855-9999,7436,2025-06-11 09:37:06+00:00,-1.0
4449,2025-06-11,09:37:35,Programma 1,260-320,5,Batch,4867,*,4855-9999,7389,2025-06-11 09:37:35+00:00,-1.0
4463,2025-06-11,09:37:43,Programma 1,260-320,6,Batch,5008,*,4855-9999,7375,2025-06-11 09:37:43+00:00,-1.0
4515,2025-06-11,09:38:12,Programma 1,260-320,5,Batch,5038,*,4855-9999,7319,2025-06-11 09:38:12+00:00,0.0
4526,2025-06-11,09:38:18,Programma 1,260-320,6,Batch,5041,*,4855-9999,7308,2025-06-11 09:38:18+00:00,-2.0
4570,2025-06-11,09:38:41,Programma 1,260-320,5,Batch,5031,*,4855-9999,7263,2025-06-11 09:38:41+00:00,0.0
4576,2025-06-11,09:38:43,Programma 1,260-320,6,Batch,5064,*,4855-9999,7254,2025-06-11 09:38:43+00:00,-1.0
4633,2025-06-11,09:39:22,Programma 1,260-320,5,Batch,4996,*,4855-9999,7197,2025-06-11 09:39:22+00:00,-1.0
4641,2025-06-11,09:39:28,Programma 1,260-320,6,Batch,5086,*,4855-9999,7189,2025-06-11 09:39:28+00:00,0.0
4733,2025-06-11,09:40:15,Programma 1,260-320,5,Batch,5073,*,4855-9999,7091,2025-06-11 09:40:15+00:00,-1.0
4747,2025-06-11,09:40:22,Programma 1,260-320,6,Batch,5029,*,4855-9999,7077,2025-06-11 09:40:22+00:00,-2.0
4809,2025-06-11,09:41:01,Programma 1,260-320,5,Batch,5121,*,4855-9999,7012,2025-06-11 09:41:01+00:00,0.0
4828,2025-06-11,09:41:15,Programma 1,260-320,6,Batch,4881,*,4855-9999,6988,2025-06-11 09:41:15+00:00,-2.0
4878,2025-06-11,09:41:56,Programma 1,260-320,5,Batch,5067,*,4855-9999,6927,2025-06-11 09:41:56+00:00,-1.0
4891,2025-06-11,09:42:03,Programma 1,260-320,6,Batch,4925,*,4855-9999,6912,2025-06-11 09:42:03+00:00,0.0
4929,2025-06-11,09:42:29,Programma 1,260-320,5,Batch,5047,*,4855-9999,6868,2025-06-11 09:42:29+00:00,-1.0
4939,2025-06-11,09:43:02,Programma 1,260-320,6,Batch,4890,*,4855-9999,6855,2025-06-11 09:43:02+00:00,-1.0
4979,2025-06-11,09:43:52,Programma 1,260-320,5,Batch,5017,*,4855-9999,6799,2025-06-11 09:43:52+00:00,0.0
4991,2025-06-11,09:44:02,Programma 1,260-320,6,Batch,5064,*,4855-9999,6780,2025-06-11 09:44:02+00:00,0.0
5019,2025-06-11,09:44:21,Programma 1,260-320,5,Batch,5019,*,4855-9999,6743,2025-06-11 09:44:21+00:00,0.0
5033,2025-06-11,09:44:33,Programma 1,260-320,6,Batch,4866,*,4855-9999,6725,2025-06-11 09:44:33+00:00,-1.0
5064,2025-06-11,09:44:57,Programma 1,260-320,5,Batch,5072,*,4855-9999,6687,2025-06-11 09:44:57+00:00,0.0
5081,2025-06-11,09:45:06,Programma 1,260-320,6,Batch,4894,*,4855-9999,6669,2025-06-11 09:45:06+00:00,-1.0
5117,2025-06-11,09:45:39,Programma 1,260-320,5,Batch,5012,*,4855-9999,6618,2025-06-11 09:45:39+00:00,-3.0
5136,2025-06-11,09:45:53,Programma 1,260-320,6,Batch,5094,*,4855-9999,6592,2025-06-11 09:45:53+00:00,-2.0
5189,2025-06-11,09:46:28,Programma 1,260-320,5,Batch,4967,*,4855-9999,6533,2025-06-11 09:46:28+00:00,0.0
5209,2025-06-11,09:46:39,Programma 1,260-320,6,Batch,5129,*,4855-9999,6508,2025-06-11 09:46:39+00:00,0.0
5270,2025-06-11,09:47:17,Programma 1,260-320,5,Batch,4947,*,4855-9999,6443,2025-06-11 09:47:17+00:00,0.0
5306,2025-06-11,09:47:36,Programma 1,260-320,6,Batch,4952,*,4855-9999,6406,2025-06-11 09:47:36+00:00,-1.0
5353,2025-06-11,09:48:02,Programma 1,260-320,5,Batch,4868,*,4855-9999,6354,2025-06-11 09:48:02+00:00,0.0
5397,2025-06-11,09:48:22,Programma 1,260-320,6,Batch,5145,*,4855-9999,6305,2025-06-11 09:48:22+00:00,-2.0
5428,2025-06-11,09:48:45,Programma 1,260-320,5,Batch,4978,*,4855-9999,6266,2025-06-11 09:48:45+00:00,-1.0
5444,2025-06-11,09:48:56,Programma 1,260-320,6,Batch,4870,*,4855-9999,6244,2025-06-11 09:48:56+00:00,-1.0
5475,2025-06-11,09:49:18,Programma 1,260-320,5,Batch,5159,*,4855-9999,6207,2025-06-11 09:49:18+00:00,0.0
5490,2025-06-11,09:49:28,Programma 1,260-320,6,Batch,4937,*,4855-9999,6189,2025-06-11 09:49:28+00:00,-1.0
5538,2025-06-11,09:49:57,Programma 1,260-320,5,Batch,5065,*,4855-9999,6131,2025-06-11 09:49:57+00:00,0.0
5553,2025-06-11,09:50:04,Programma 1,260-320,6,Batch,4861,*,4855-9999,6113,2025-06-11 09:50:04+00:00,0.0
5606,2025-06-11,09:50:32,Programma 1,260-320,5,Batch,5051,*,4855-9999,6058,2025-06-11 09:50:32+00:00,-1.0
5619,2025-06-11,09:50:41,Programma 1,260-320,6,Batch,5071,*,4855-9999,6044,2025-06-11 09:50:41+00:00,0.0
5670,2025-06-11,09:51:10,Programma 1,260-320,5,Batch,5109,*,4855-9999,5987,2025-06-11 09:51:10+00:00,0.0
5689,2025-06-11,09:51:20,Programma 1,260-320,6,Batch,4909,*,4855-9999,5967,2025-06-11 09:51:20+00:00,-1.0
5782,2025-06-11,09:52:07,Programma 1,260-320,5,Batch,4882,*,4855-9999,5867,2025-06-11 09:52:07+00:00,0.0
5800,2025-06-11,09:52:19,Programma 1,260-320,6,Batch,5123,*,4855-9999,5845,2025-06-11 09:52:19+00:00,0.0
5884,2025-06-11,09:53:10,Programma 1,260-320,5,Batch,5105,*,4855-9999,5745,2025-06-11 09:53:10+00:00,-1.0
5912,2025-06-11,09:53:26,Programma 1,260-320,6,Batch,4904,*,4855-9999,5716,2025-06-11 09:53:26+00:00,0.0
6003,2025-06-11,09:54:18,Programma 1,260-320,5,Batch,5101,*,4855-9999,5616,2025-06-11 09:54:18+00:00,0.0
6025,2025-06-11,09:54:29,Programma 1,260-320,6,Batch,5160,*,4855-9999,5591,2025-06-11 09:54:29+00:00,-2.0
6179,2025-06-11,09:55:59,Programma 1,260-320,5,Batch,5015,*,4855-9999,5428,2025-06-11 09:55:59+00:00,0.0
6191,2025-06-11,09:56:04,Programma 1,260-320,6,Batch,4873,*,4855-9999,5415,2025-06-11 09:56:04+00:00,-1.0
6317,2025-06-11,09:57:18,Programma 1,260-320,5,Batch,5127,*,4855-9999,5282,2025-06-11 09:57:18+00:00,-1.0
6339,2025-06-11,09:57:30,Programma 1,260-320,6,Batch,5010,*,4855-9999,5257,2025-06-11 09:57:30+00:00,-1.0
6440,2025-06-11,09:58:27,Programma 1,260-320,5,Batch,5025,*,4855-9999,5151,2025-06-11 09:58:27+00:00,0.0
6449,2025-06-11,09:58:30,Programma 1,260-320,6,Batch,5080,*,4855-9999,5142,2025-06-11 09:58:30+00:00,-1.0
6601,2025-06-11,09:59:51,Programma 1,260-320,5,Batch,4902,*,4855-9999,4981,2025-06-11 09:59:51+00:00,0.0
6623,2025-06-11,10:00:06,Programma 1,260-320,6,Batch,5114,*,4855-9999,4956,2025-06-11 10:00:06+00:00,0.0
6733,2025-06-11,10:01:04,Programma 1,260-320,5,Batch,5050,*,4855-9999,4837,2025-06-11 10:01:04+00:00,0.0
6758,2025-06-11,10:01:15,Programma 1,260-320,6,Batch,5105,*,4855-9999,4813,2025-06-11 10:01:15+00:00,0.0
6855,2025-06-11,10:02:02,Programma 1,260-320,5,Batch,4979,*,4855-9999,4713,2025-06-11 10:02:02+00:00,0.0
6862,2025-06-11,10:02:06,Programma 1,260-320,6,Batch,4941,*,4855-9999,4704,2025-06-11 10:02:06+00:00,-1.0
6914,2025-06-11,10:02:35,Programma 1,260-320,5,Batch,4977,*,4855-9999,4646,2025-06-11 10:02:35+00:00,-2.0
6923,2025-06-11,10:02:41,Programma 1,260-320,6,Batch,5096,*,4855-9999,4636,2025-06-11 10:02:41+00:00,-1.0
7001,2025-06-11,10:03:24,Programma 1,260-320,5,Batch,4929,*,4855-9999,4552,2025-06-11 10:03:24+00:00,0.0
7018,2025-06-11,10:03:34,Programma 1,260-320,6,Batch,4855,*,4855-9999,4530,2025-06-11 10:03:34+00:00,-1.0
7087,2025-06-11,10:04:14,Programma 1,260-320,5,Batch,4898,*,4855-9999,4456,2025-06-11 10:04:14+00:00,0.0
7098,2025-06-11,10:04:20,Programma 1,260-320,6,Batch,4873,*,4855-9999,4445,2025-06-11 10:04:20+00:00,-1.0
7168,2025-06-11,10:05:07,Programma 1,260-320,5,Batch,5115,*,4855-9999,4357,2025-06-11 10:05:07+00:00,0.0
7183,2025-06-11,10:05:17,Programma 1,260-320,6,Batch,5085,*,4855-9999,4337,2025-06-11 10:05:17+00:00,0.0
7255,2025-06-11,10:06:10,Programma 1,260-320,5,Batch,5103,*,4855-9999,4247,2025-06-11 10:06:10+00:00,0.0
7261,2025-06-11,10:06:13,Programma 1,260-320,6,Batch,5014,*,4855-9999,4237,2025-06-11 10:06:13+00:00,-1.0
7318,2025-06-11,10:06:49,Programma 1,260-320,5,Batch,4918,*,4855-9999,4173,2025-06-11 10:06:49+00:00,-2.0
7326,2025-06-11,10:06:58,Programma 1,260-320,6,Batch,4927,*,4855-9999,4158,2025-06-11 10:06:58+00:00,0.0
7401,2025-06-11,10:07:53,Programma 1,260-320,5,Batch,5014,*,4855-9999,4067,2025-06-11 10:07:53+00:00,0.0
7413,2025-06-11,10:08:00,Programma 1,260-320,6,Batch,5129,*,4855-9999,4047,2025-06-11 10:08:00+00:00,-1.0
7465,2025-06-11,10:08:36,Programma 1,260-320,5,Batch,5074,*,4855-9999,3986,2025-06-11 10:08:36+00:00,0.0
7494,2025-06-11,10:08:51,Programma 1,260-320,6,Batch,4965,*,4855-9999,3953,2025-06-11 10:08:51+00:00,0.0
7546,2025-06-11,10:09:17,Programma 1,260-320,5,Batch,5126,*,4855-9999,3897,2025-06-11 10:09:17+00:00,0.0
7569,2025-06-11,10:09:34,Programma 1,260-320,6,Batch,4883,*,4855-9999,3868,2025-06-11 10:09:34+00:00,0.0
7616,2025-06-11,10:10:00,Programma 1,260-320,5,Batch,4905,*,4855-9999,3817,2025-06-11 10:10:00+00:00,0.0
7630,2025-06-11,10:10:05,Programma 1,260-320,6,Batch,4872,*,4855-9999,3803,2025-06-11 10:10:05+00:00,-1.0
7674,2025-06-11,10:10:36,Programma 1,260-320,5,Batch,5105,*,4855-9999,3749,2025-06-11 10:10:36+00:00,-2.0
7693,2025-06-11,10:10:52,Programma 1,260-320,6,Batch,4919,*,4855-9999,3727,2025-06-11 10:10:52+00:00,-1.0
7735,2025-06-11,10:11:23,Programma 1,260-320,5,Batch,5128,*,4855-9999,3671,2025-06-11 10:11:23+00:00,-1.0
7751,2025-06-11,10:11:36,Programma 1,260-320,6,Batch,4959,*,4855-9999,3650,2025-06-11 10:11:36+00:00,0.0
7789,2025-06-11,10:12:00,Programma 1,260-320,5,Batch,4855,*,4855-9999,3601,2025-06-11 10:12:00+00:00,-3.0
7805,2025-06-11,10:12:19,Programma 1,260-320,6,Batch,4924,*,4855-9999,3577,2025-06-11 10:12:19+00:00,-1.0
7848,2025-06-11,10:13:04,Programma 1,260-320,5,Batch,4883,*,4855-9999,3510,2025-06-11 10:13:04+00:00,0.0
7869,2025-06-11,10:13:19,Programma 1,260-320,6,Batch,4946,*,4855-9999,3485,2025-06-11 10:13:19+00:00,-1.0
7919,2025-06-11,10:13:56,Programma 1,260-320,5,Batch,4927,*,4855-9999,3426,2025-06-11 10:13:56+00:00,0.0
7937,2025-06-11,10:14:06,Programma 1,260-320,6,Batch,4957,*,4855-9999,3406,2025-06-11 10:14:06+00:00,0.0
7979,2025-06-11,10:14:43,Programma 1,260-320,5,Batch,4924,*,4855-9999,3346,2025-06-11 10:14:43+00:00,0.0
7998,2025-06-11,10:14:57,Programma 1,260-320,6,Batch,4964,*,4855-9999,3322,2025-06-11 10:14:57+00:00,0.0
8036,2025-06-11,10:15:30,Programma 1,260-320,5,Batch,4882,*,4855-9999,3268,2025-06-11 10:15:30+00:00,-1.0
8079,2025-06-11,10:16:00,Programma 1,260-320,6,Batch,4900,*,4855-9999,3213,2025-06-11 10:16:00+00:00,-1.0
8147,2025-06-11,10:16:44,Programma 1,260-320,5,Batch,4926,*,4855-9999,3135,2025-06-11 10:16:44+00:00,0.0
8161,2025-06-11,10:17:02,Programma 1,260-320,6,Batch,5020,*,4855-9999,3117,2025-06-11 10:17:02+00:00,-2.0
8193,2025-06-11,10:18:02,Programma 1,260-320,5,Batch,5024,*,4855-9999,3059,2025-06-11 10:18:02+00:00,0.0
8207,2025-06-11,10:18:12,Programma 1,260-320,6,Batch,4939,*,4855-9999,3036,2025-06-11 10:18:12+00:00,-8.0
8244,2025-06-11,10:18:49,Programma 1,260-320,5,Batch,4941,*,4855-9999,2978,2025-06-11 10:18:49+00:00,0.0
8256,2025-06-11,10:19:13,Programma 1,260-320,6,Batch,4901,*,4855-9999,2960,2025-06-11 10:19:13+00:00,-1.0
8297,2025-06-11,10:20:08,Programma 1,260-320,5,Batch,4934,*,4855-9999,2909,2025-06-11 10:20:08+00:00,-1.0
8312,2025-06-11,10:20:27,Programma 1,260-320,6,Batch,5149,*,4855-9999,2889,2025-06-11 10:20:27+00:00,-1.0
8345,2025-06-11,10:21:15,Programma 1,260-320,5,Batch,4893,*,4855-9999,2839,2025-06-11 10:21:15+00:00,0.0
8357,2025-06-11,10:21:27,Programma 1,260-320,6,Batch,4995,*,4855-9999,2819,2025-06-11 10:21:27+00:00,-1.0
8395,2025-06-11,10:21:56,Programma 1,260-320,5,Batch,4946,*,4855-9999,2764,2025-06-11 10:21:56+00:00,0.0
8417,2025-06-11,10:22:09,Programma 1,260-320,6,Batch,4975,*,4855-9999,2737,2025-06-11 10:22:09+00:00,-1.0
8447,2025-06-11,10:22:31,Programma 1,260-320,5,Batch,4951,*,4855-9999,2700,2025-06-11 10:22:31+00:00,0.0
8462,2025-06-11,10:22:44,Programma 1,260-320,6,Batch,4952,*,4855-9999,2674,2025-06-11 10:22:44+00:00,0.0
8495,2025-06-11,10:23:12,Programma 1,260-320,5,Batch,4923,*,4855-9999,2622,2025-06-11 10:23:12+00:00,-1.0
8517,2025-06-11,10:23:27,Programma 1,260-320,6,Batch,5125,*,4855-9999,2592,2025-06-11 10:23:27+00:00,0.0
8546,2025-06-11,10:23:53,Programma 1,260-320,5,Batch,5035,*,4855-9999,2546,2025-06-11 10:23:53+00:00,-1.0
8564,2025-06-11,10:24:07,Programma 1,260-320,6,Batch,4934,*,4855-9999,2521,2025-06-11 10:24:07+00:00,-1.0
8588,2025-06-11,10:24:28,Programma 1,260-320,5,Batch,5043,*,4855-9999,2483,2025-06-11 10:24:28+00:00,-1.0
8606,2025-06-11,10:24:46,Programma 1,260-320,6,Batch,4993,*,4855-9999,2453,2025-06-11 10:24:46+00:00,0.0
8631,2025-06-11,10:25:10,Programma 1,260-320,5,Batch,4983,*,4855-9999,2409,2025-06-11 10:25:10+00:00,-1.0
8648,2025-06-11,10:25:26,Programma 1,260-320,6,Batch,5129,*,4855-9999,2382,2025-06-11 10:25:26+00:00,0.0
8677,2025-06-11,10:25:50,Programma 1,260-320,5,Batch,4953,*,4855-9999,2348,2025-06-11 10:25:50+00:00,0.0
8689,2025-06-11,10:26:02,Programma 1,260-320,6,Batch,4884,*,4855-9999,2326,2025-06-11 10:26:02+00:00,0.0
8718,2025-06-11,10:26:41,Programma 1,260-320,5,Batch,5042,*,4855-9999,2294,2025-06-11 10:26:41+00:00,0.0
8733,2025-06-11,10:26:53,Programma 1,260-320,6,Batch,5008,*,4855-9999,2273,2025-06-11 10:26:53+00:00,-1.0
8766,2025-06-11,10:27:48,Programma 1,260-320,5,Batch,5051,*,4855-9999,2213,2025-06-11 10:27:48+00:00,0.0
8781,2025-06-11,10:28:32,Programma 1,260-320,6,Batch,4949,*,4855-9999,2195,2025-06-11 10:28:32+00:00,-2.0
8810,2025-06-11,10:29:49,Programma 1,260-320,5,Batch,4962,*,4855-9999,2152,2025-06-11 10:29:49+00:00,-3.0
8822,2025-06-11,10:30:24,Programma 1,260-320,6,Batch,4945,*,4855-9999,2136,2025-06-11 10:30:24+00:00,-1.0
8858,2025-06-11,10:31:44,Programma 1,260-320,5,Batch,4958,*,4855-9999,2080,2025-06-11 10:31:44+00:00,-1.0
8871,2025-06-11,10:32:03,Programma 1,260-320,6,Batch,4909,*,4855-9999,2059,2025-06-11 10:32:03+00:00,-2.0
8948,2025-06-11,10:33:03,Programma 1,260-320,5,Batch,4927,*,4855-9999,1959,2025-06-11 10:33:03+00:00,-2.0
8976,2025-06-11,10:33:21,Programma 1,260-320,6,Batch,4879,*,4855-9999,1928,2025-06-11 10:33:21+00:00,0.0
9027,2025-06-11,10:34:01,Programma 1,260-320,5,Batch,5082,*,4855-9999,1868,2025-06-11 10:34:01+00:00,0.0
9039,2025-06-11,10:34:06,Programma 1,260-320,6,Batch,4951,*,4855-9999,1855,2025-06-11 10:34:06+00:00,0.0
9076,2025-06-11,10:34:38,Programma 1,260-320,5,Batch,4869,*,4855-9999,1805,2025-06-11 10:34:38+00:00,0.0
9097,2025-06-11,10:34:50,Programma 1,260-320,6,Batch,5139,*,4855-9999,1781,2025-06-11 10:34:50+00:00,0.0
9148,2025-06-11,10:35:24,Programma 1,260-320,5,Batch,5039,*,4855-9999,1720,2025-06-11 10:35:24+00:00,0.0
9174,2025-06-11,10:35:42,Programma 1,260-320,6,Batch,4878,*,4855-9999,1690,2025-06-11 10:35:42+00:00,0.0
9209,2025-06-11,10:36:11,Programma 1,260-320,5,Batch,5108,*,4855-9999,1643,2025-06-11 10:36:11+00:00,-1.0
9228,2025-06-11,10:36:23,Programma 1,260-320,6,Batch,5035,*,4855-9999,1616,2025-06-11 10:36:23+00:00,-2.0
9268,2025-06-11,10:37:00,Programma 1,260-320,5,Batch,4926,*,4855-9999,1564,2025-06-11 10:37:00+00:00,-2.0
9284,2025-06-11,10:37:10,Programma 1,260-320,6,Batch,4889,*,4855-9999,1547,2025-06-11 10:37:10+00:00,0.0
9322,2025-06-11,10:38:01,Programma 1,260-320,5,Batch,5037,*,4855-9999,1487,2025-06-11 10:38:01+00:00,0.0
9336,2025-06-11,10:38:15,Programma 1,260-320,6,Batch,4945,*,4855-9999,1470,2025-06-11 10:38:15+00:00,-2.0
9379,2025-06-11,10:39:06,Programma 1,260-320,5,Batch,5110,*,4855-9999,1416,2025-06-11 10:39:06+00:00,0.0
9389,2025-06-11,10:39:12,Programma 1,260-320,6,Batch,5079,*,4855-9999,1402,2025-06-11 10:39:12+00:00,0.0
9431,2025-06-11,10:39:42,Programma 1,260-320,5,Batch,5139,*,4855-9999,1346,2025-06-11 10:39:42+00:00,-1.0
9435,2025-06-11,10:39:49,Programma 1,260-320,6,Batch,4855,*,4855-9999,1335,2025-06-11 10:39:49+00:00,-1.0
9496,2025-06-11,10:40:38,Programma 1,260-320,5,Batch,4921,*,4855-9999,1250,2025-06-11 10:40:38+00:00,0.0
9500,2025-06-11,10:40:39,Programma 1,260-320,6,Batch,4936,*,4855-9999,1246,2025-06-11 10:40:39+00:00,-1.0
9562,2025-06-11,10:41:35,Programma 1,260-320,5,Batch,4966,*,4855-9999,1152,2025-06-11 10:41:35+00:00,-1.0
9564,2025-06-11,10:41:36,Programma 1,260-320,6,Batch,4863,*,4855-9999,1151,2025-06-11 10:41:36+00:00,0.0
9621,2025-06-11,10:42:28,Programma 1,260-320,5,Batch,4894,*,4855-9999,1063,2025-06-11 10:42:28+00:00,-1.0
9623,2025-06-11,10:42:32,Programma 1,260-320,6,Batch,4929,*,4855-9999,1058,2025-06-11 10:42:32+00:00,0.0
9670,2025-06-11,10:43:11,Programma 1,260-320,5,Batch,4959,*,4855-9999,987,2025-06-11 10:43:11+00:00,0.0
9674,2025-06-11,10:43:13,Programma 1,260-320,6,Batch,5060,*,4855-9999,980,2025-06-11 10:43:13+00:00,-2.0
9715,2025-06-11,10:43:51,Programma 1,260-320,5,Batch,5047,*,4855-9999,923,2025-06-11 10:43:51+00:00,0.0
9716,2025-06-11,10:43:52,Programma 1,260-320,6,Batch,4986,*,4855-9999,921,2025-06-11 10:43:52+00:00,-1.0
9759,2025-06-11,10:44:54,Programma 1,260-320,5,Batch,5028,*,4855-9999,826,2025-06-11 10:44:54+00:00,0.0
9761,2025-06-11,10:44:55,Programma 1,260-320,6,Batch,4917,*,4855-9999,824,2025-06-11 10:44:55+00:00,0.0
9812,2025-06-11,10:45:54,Programma 1,260-320,5,Batch,5017,*,4855-9999,718,2025-06-11 10:45:54+00:00,-1.0
9813,2025-06-11,10:45:55,Programma 1,260-320,6,Batch,5039,*,4855-9999,717,2025-06-11 10:45:55+00:00,0.0
9860,2025-06-11,10:46:46,Programma 1,260-320,5,Batch,5014,*,4855-9999,634,2025-06-11 10:46:46+00:00,-1.0
9864,2025-06-11,10:46:48,Programma 1,260-320,6,Batch,5079,*,4855-9999,629,2025-06-11 10:46:48+00:00,0.0
9904,2025-06-11,10:47:33,Programma 1,260-320,5,Batch,4857,*,4855-9999,568,2025-06-11 10:47:33+00:00,-1.0
9908,2025-06-11,10:47:35,Programma 1,260-320,6,Batch,4959,*,4855-9999,565,2025-06-11 10:47:35+00:00,0.0
9952,2025-06-11,10:48:23,Programma 1,260-320,5,Batch,4888,*,4855-9999,489,2025-06-11 10:48:23+00:00,0.0
9958,2025-06-11,10:48:25,Programma 1,260-320,6,Batch,5106,*,4855-9999,481,2025-06-11 10:48:25+00:00,-1.0
10004,2025-06-11,10:49:02,Programma 1,260-320,5,Batch,4980,*,4855-9999,421,2025-06-11 10:49:02+00:00,-1.0
10015,2025-06-11,10:49:13,Programma 1,260-320,6,Batch,5163,*,4855-9999,399,2025-06-11 10:49:13+00:00,-1.0
10055,2025-06-11,10:49:44,Programma 1,260-320,5,Batch,5025,*,4855-9999,343,2025-06-11 10:49:44+00:00,-1.0
10070,2025-06-11,10:49:58,Programma 1,260-320,6,Batch,4955,*,4855-9999,316,2025-06-11 10:49:58+00:00,-1.0
10100,2025-06-11,10:50:31,Programma 1,260-320,5,Batch,4962,*,4855-9999,259,2025-06-11 10:50:31+00:00,0.0
10114,2025-06-11,10:50:42,Programma 1,260-320,6,Batch,4882,*,4855-9999,238,2025-06-11 10:50:42+00:00,-1.0
10149,2025-06-11,10:51:20,Programma 1,260-320,5,Batch,5014,*,4855-9999,180,2025-06-11 10:51:20+00:00,0.0
10161,2025-06-11,10:51:26,Programma 1,260-320,6,Batch,4967,*,4855-9999,167,2025-06-11 10:51:26+00:00,0.0
10188,2025-06-11,10:53:36,Programma 1,260-320,5,Batch,4926,*,4855-9999,118,2025-06-11 10:53:36+00:00,-4.0
10204,2025-06-11,10:54:39,Programma 1,260-320,6,Batch,4881,*,4855-9999,89,2025-06-11 10:54:39+00:00,-1.0
10229,2025-06-11,10:56:55,Programma 1,260-320,5,Batch,4927,*,4855-9999,48,2025-06-11 10:56:55+00:00,-1.0
10235,2025-06-11,10:57:18,Programma 1,260-320,6,Batch,4973,*,4855-9999,25,2025-06-11 10:57:18+00:00,0.0
